UNIPROT	Entrez	symbol	OV_01OV007_N	OV_17OV003_N	OV_01OV023_N	OV_17OV005_N	OV_01OV017_N	OV_11OV002_N	OV_01OV029_N	OV_14OV011_N	OV_17OV004_N	OV_01OV039_N	OV_15OV001_N	OV_01OV013_N	OV_11OV010_N	OV_01OV019_N	OV_01OV008_N	OV_14OV029_N	OV_01OV010_N	OV_17OV002_N	OV_17OV001_N
Q8TAD7	387882	C12orf75	1.155453096	NA	NA	NA	1.045436071	1.069432072	1.238912653	0.792858907	0.838425011	0.974538236	0.452387132	-0.07450719	1.311174746	1.363321064	0.262444638	0.650616027	0.97553059	0.120182864	0.696461852
Q8TAD8	79753	SNIP1	0.089352884	-0.149248237	-1.128696212	0.61385191	NA	-1.220338229	-0.666821142	-0.229196827	-0.056078054	0.029718603	-0.375143394	0.351051773	-0.336504543	0.667573113	-0.150199262	0.081089847	-0.291527618	-0.24396609	0.700158703
Q8TAE8	90480	GADD45GIP1	0.377546325	0.070692808	-0.037351909	-0.383227056	-0.816271975	-0.463115292	-0.151050066	-0.255090232	-0.520487317	-0.300213463	-0.304205036	0.239677824	-0.303221439	-0.080982958	0.0669729	0.196715113	0.544079724	0.206607189	0.755544842
Q8TAF3	57599	WDR48	-0.178204406	0.478247234	-0.312220766	-0.004014107	-0.206985836	0.027392468	0.081954481	-0.183096101	-0.148837369	0.431358027	0.026379317	-0.169892759	0.311483532	0.386096447	0.367783133	0.321353809	0.156320648	0.308407217	0.143088454
Q8TAG9	54536	EXOC6	0.239262084	-0.064388353	0.916752829	-0.1209948	0.127800148	-0.165288611	0.013121606	-0.036774439	-0.005579864	-0.392374474	0.108729598	0.253628845	0.293838268	0.311062742	0.325832505	0.358578271	0.35360279	0.497724539	0.320858358
Q8TAK5	126626	GABPB2	NA	NA	NA	NA	-0.526291659	-0.490552049	0.272350106	0.498767743	1.503590698	1.038625651	0.438162501	-0.476185275	-0.1612475	0.472064631	0.293832752	0.060114527	1.118419706	NA	0.03164167
Q8TAL6	387758	FIBIN	0.693313441	0.397837151	0.963818288	0.582511063	1.395063207	0.637900589	0.164286646	0.352597864	-0.396285703	NA	0.039533294	0.441633802	-0.409626713	-0.038225359	0.421815546	0.954084868	0.256208498	0.947797918	-0.202857823
Q8TAM2	123016	TTC8	1.240358285	0.499561906	0.280901885	-0.310817755	0.950151284	1.00319314	0.917721303	0.254755177	1.470238391	NA	0.602585749	0.361911849	1.06256507	0.675856363	1.092575158	0.612709044	0.134884633	0.415303817	0.668659318
Q8TAP9	136647	MPLKIP	0.035944471	NA	NA	NA	-0.557348348	-0.225541598	-0.93399894	-0.756491982	-0.332310498	-1.012275991	NA	-0.021555554	-0.728803972	-0.584666149	-1.136974521	0.60479324	0.410466177	0.276306123	-0.085896445
Q8TAQ2	6601	SMARCC2	-0.698095483	-0.504916885	-0.45797031	-0.28332564	-0.246402882	-0.152624214	-0.215675763	-0.400176067	-0.304468307	0.141986861	-0.125399338	-0.145794848	-0.105623946	-0.097793103	-0.716055426	0.010922293	-0.802095116	-0.166432635	-0.025751915
Q8TAQ9	256979	SUN3	0.848100785	3.073476097	1.178328512	0.936358435	0.757281342	0.930002836	NA	NA	0.392543376	0.373592911	-0.256142678	0.098864841	-0.246314096	0.636651253	0.606569088	NA	NA	0.457384148	1.032455377
Q8TAT2	143282	FGFBP3	0.769628659	-0.049553563	-0.523516099	0.091602476	-1.391794785	0.455271338	0.089489221	0.504682793	NA	1.017601901	0.811992184	1.010686173	0.625955816	NA	NA	NA	NA	0.001269841	0.808672399
Q8TAT6	55666	NPLOC4	-0.009829189	0.053907544	0.154895542	-0.082335789	0.044116248	-0.022472418	0.336433092	0.111003031	0.023854298	0.165825188	0.1612792	-0.100384872	0.106988995	0.214447838	-0.319452933	-0.046537641	0.238321102	0.214656419	0.334436207
Q8TAV0	199870	FAM76A	-0.147511106	0.784621318	0.515364945	-0.119480391	-0.006656767	0.127611394	0.029963795	0.075122886	-0.287913078	-0.604862236	-0.175052709	0.032152169	-0.530629857	-0.243494156	-1.189225069	-0.256294301	-0.865128729	0.510968223	-1.235860033
Q8TB03	159013	CXorf38	0.394471101	0.311043161	-0.034441479	0.405631278	0.478254308	0.440806535	0.241880625	0.445111991	-0.334334775	0.288810411	0.354431644	0.466944516	0.009554213	0.321301113	0.31802991	0.280090017	0.080066148	0.72957226	0.260896838
Q8TB22	64847	SPATA20	-0.531949696	0.448516833	0.439654794	0.19665954	0.121932101	0.539829362	0.860457029	-0.364048826	0.127157207	0.247497404	0.480958743	0.115764537	0.576226358	0.76854637	0.142722397	0.746168281	-0.506697839	-0.940838572	0.983528435
Q8TB24	79890	RIN3	0.613887913	-0.075475492	0.61544512	0.09399223	0.197440321	0.679729995	0.993858007	0.66556223	-1.075361539	0.263645982	0.764242796	0.507659989	0.63110019	0.742515413	0.644399857	0.730811907	0.575958835	0.545376649	0.256453761
Q8TB36	54332	GDAP1	0.167476559	1.188590826	0.568268693	0.87446906	0.417833978	0.847709506	0.28801368	0.585995418	0.62400282	0.228259797	0.774075188	0.270180392	0.384919869	0.286091288	0.377143637	0.176042811	-0.051322351	0.014307826	0.693589445
Q8TB37	80224	NUBPL	-0.148290171	0.211196838	0.246859069	0.199035815	-0.087400266	0.074704388	-0.166637068	0.347413537	0.415442115	-0.374244119	0.41433907	-0.034629223	0.085314102	0.295268901	-0.830220868	0.126322579	0.426301839	0.082870068	-0.061793892
Q8TB40	63874	ABHD4	0.825172402	0.424262488	0.113305075	0.959562798	0.121780637	1.072830217	0.650671474	1.060478284	0.376041246	-0.47691628	0.582209036	NA	NA	NA	NA	0.554142084	0.603061895	0.407543382	-0.131350364
Q8TB45	64798	DEPTOR	0.076555447	-0.060540721	-0.117936307	-0.201261595	-0.279072222	-0.246768206	0.521636648	-0.296446526	0.030915356	-0.727741024	0.53675808	0.09375193	0.396209314	-0.014786853	0.244374604	0.486139524	0.625088964	-0.012869654	-0.250206103
Q8TB52	84085	FBXO30	0.422547906	0.620759978	0.389280035	-0.301017257	0.667042422	0.91060799	0.830735424	0.401855378	0.65468561	1.156611474	0.616075261	0.315758448	1.491959007	0.800808963	1.304240607	1.071173394	1.876559741	0.924633641	0.178256682
Q8TB61	347734	SLC35B2	-0.170753336	-0.242842395	0.108493294	-0.226330286	-0.405981171	-0.527034955	-0.525125192	0.302893879	0.12630371	0.078386285	0.030314265	0.309503658	-0.310207382	-0.441339439	-0.259596922	-0.321220704	0.11673786	-0.166815972	-0.632651583
Q8TB72	23369	PUM2	-0.406335627	0.356282144	0.137169191	0.167677278	0.429489893	-0.06923982	0.309564777	0.240766654	-0.125196617	-0.432868896	-0.316404255	0.080868521	0.14653895	0.409727776	0.251227629	0.285961292	0.293255259	0.312030255	0.122352614
Q8TB96	81533	ITFG1	0.478151877	0.226654426	0.173899373	0.126557834	0.313934989	0.217783009	0.08854596	-0.1228251	0.165668671	-0.004483474	0.194200928	0.104979602	0.29957308	0.316279084	-0.121534728	0.614283855	0.478935542	0.228315642	0.813731025
Q8TBA6	9950	GOLGA5	0.142941222	0.033102823	-0.271032307	0.018205837	-0.205228733	0.123101336	0.071336042	0.162078278	0.137997456	-0.035283408	0.27986843	0.2432455	0.409275791	-0.529580195	0.262860784	0.166586517	0.188781801	0.539559956	-0.585944025
Q8TBC3	92799	SHKBP1	0.263084787	0.62188166	0.034225237	-0.20564726	0.063104121	0.150537133	-0.007356414	-0.251367719	-0.243674376	NA	-0.082316308	0.701012908	0.997572599	0.091913384	1.106488715	0.076708693	0.080647835	0.469478967	-0.199876531
Q8TBC4	9039	UBA3	-0.202222085	0.4566879	0.451050654	0.358710653	0.574989651	0.259396958	0.664157257	0.020717643	0.301027287	0.311466337	0.383203433	-0.223766116	0.308621753	0.576222299	-0.139698534	0.455446488	0.327002684	-0.026043329	0.356748345
Q8TBC5	65982	ZSCAN18	0.386154791	0.620462925	-0.171085362	0.338270546	NA	NA	0.520906128	0.011072372	0.442815481	0.427598623	0.290849868	-0.488749774	0.410171348	0.38063023	-0.215128892	0.600234384	0.81568886	-0.909912883	0.157275986
Q8TBE9	140838	NANP	0.691552998	0.460479489	0.003937503	0.038379547	0.245722859	0.335389987	0.056725083	1.141996707	-0.010421505	0.111496933	-0.010881248	-1.58778962	-0.568183995	-0.477802761	1.76580933	-0.008957575	0.057086804	0.195569664	-0.893763222
Q8TBF2	127281	PRXL2B	0.033882409	1.034259946	0.594753245	0.203699981	0.089169247	-0.467202002	0.928098717	0.353665172	0.35452327	0.638219561	0.276378133	0.571923534	0.721951371	0.90500049	0.021639184	0.546091322	-0.618147676	-0.040348481	0.49314191
Q8TBF4	85437	ZCRB1	-0.028618859	0.749889158	0.08705173	0.055009196	-2.581299884	0.29217955	-0.179653798	0.076908584	-1.208929795	0.224103832	-1.714272137	0.555932871	0.196452808	0.3051465	0.97194181	0.131039881	0.08141798	0.819553521	0.51633353
Q8TBF5	54965	PIGX	-0.18918727	0.406323887	0.685135717	0.35838768	-0.481734848	1.198278053	0.053671874	0.033340268	NA	-0.406989628	NA	NA	NA	0.833475923	-0.056034375	0.341654401	0.655733441	0.512818208	-0.267002171
Q8TBM8	79982	DNAJB14	NA	0.67202337	0.058176524	0.087633224	NA	NA	0.485228918	0.865326774	-0.788638006	0.736319316	0.406573763	-0.807144478	0.550263109	NA	NA	0.508808651	0.126610114	0.442118667	0.630877891
Q8TBN0	5866	RAB3IL1	0.357281754	0.428747309	0.396901581	0.257146502	0.728463383	0.804385588	0.764139385	0.597895868	0.848821448	0.870413584	0.595009907	0.528683205	-0.140282011	0.201752431	1.002278499	0.972295596	0.962623197	0.773229907	1.078595859
Q8TBP6	55972	SLC25A40	-1.08411322	-0.035416642	0.344371168	-0.245221357	0.695786075	-0.366965851	0.154980264	0.169445026	0.047868466	-0.638014616	0.599121318	0.197567748	-0.207077584	0.746553061	-0.720373377	0.046047853	-0.01759672	-1.502308321	0.994970129
Q8TBQ9	153339	TMEM167A	0.038163608	0.074469134	0.143877887	1.080620043	-0.052627169	-0.437937173	-0.878373903	-0.00997553	0.16629251	0.686803193	-0.148240569	-0.317424288	-0.251473549	-0.361861093	-0.063276942	-1.402909506	-0.734697692	-1.516212834	-0.523917886
Q8TBX8	79837	PIP4K2C	-0.208952382	-0.197864724	-0.168267883	-0.332265807	0.086422241	0.085674172	0.083668785	0.000727563	0.134677364	-0.087219605	-0.015214731	-0.900040997	-0.262554866	0.185553999	-0.592935073	-0.11023485	-0.317437513	-0.477530112	0.261034339
Q8TBZ3	91833	WDR20	0.70345789	0.750972744	0.844916753	0.340684246	0.408381055	0.278902164	0.621063343	0.426003916	0.41563756	0.64903331	0.583391493	0.693668532	0.75503581	0.159430737	-0.209998703	0.147498759	0.193577882	0.156725093	0.206225632
Q8TBZ6	93587	TRMT10A	-0.380153208	1.381118182	-0.730941031	-0.228795976	-0.87547513	-1.511767892	-0.108888113	-0.108118299	0.454852493	0.226566471	-0.248762379	0.447689007	0.306769289	-0.256001372	1.297105893	-0.373516007	0.557761857	0.91248098	0.843772193
Q8TC05	56890	MDM1	0.571346114	1.016175828	0.704040796	0.585171406	0.582436748	0.882347411	0.172261986	-0.502631975	-0.1373159	NA	NA	1.265239996	1.421867374	1.39605392	0.667750768	1.202586989	0.026918785	-0.390409643	-0.117031827
Q8TC07	64786	TBC1D15	0.169355829	0.175521187	0.276764831	0.268714447	0.432113019	0.28358099	0.257928225	0.381778452	0.175202404	0.2873502	0.3077632	0.282976415	0.157617883	0.225662384	0.229151277	0.193370962	-0.136880543	-0.210664457	0.021385775
Q8TC12	51109	RDH11	0.008115317	0.450381422	0.536746739	0.096859978	0.549663733	0.597995179	0.47054638	0.307598069	0.832502561	0.471320726	0.4372633	-0.286937814	-0.172359062	0.433217689	-0.000675329	0.267148847	0.32134166	0.410643911	0.827774542
Q8TC71	132671	SPATA18	NA	1.870056079	0.995872018	0.175952163	-0.364343718	2.526414457	2.508689186	-0.050650749	0.856824268	NA	3.086178055	0.885628139	2.362437649	4.228407168	0.064330097	1.117347584	-0.031754544	-0.973270379	0.579644245
Q8TCA0	55222	LRRC20	0.836743887	-0.274340238	-0.02635076	0.192373446	0.039098279	-0.56612507	-0.215267415	0.273525958	0.150267544	0.670546935	-1.037054163	-0.317135035	0.007492223	-0.32968622	-0.15405987	-0.066219095	1.906391392	-0.853918409	-0.798954692
Q8TCB0	10561	IFI44	0.250434253	0.377876266	1.39655351	-0.698426471	0.330991293	0.25954939	-0.02059353	-1.339844829	0.409695363	-0.399237381	-0.29704166	0.296463302	-0.838785422	-0.463705198	1.036280565	-0.043358973	-0.464027573	-0.072301051	-0.491798804
Q8TCC3	51263	MRPL30	0.229272058	-0.796561372	-0.045637448	0.159114754	-0.506417399	-0.170945964	0.10352177	0.419845899	0.052739435	-0.471072359	-0.306511129	0.174996112	-0.517484525	-0.493303667	-1.076754514	-0.547069447	-0.188702009	0.139325478	-0.117208753
Q8TCD1	497661	C18orf32	0.117474541	0.269209957	-0.394921025	-0.067600189	0.71598345	-0.506704434	0.693176356	0.300921415	-0.078295527	0.657302779	0.278956308	0.645896925	0.745873342	0.289039776	0.489260137	0.992850702	0.624569123	-0.076118709	0.178111892
Q8TCD5	30833	NT5C	0.347602862	-0.082335789	0.051729804	-0.171856882	0.428250547	0.793426751	0.813747942	0.217847535	0.347383312	0.219843515	0.524500358	-0.499027895	-0.022593182	0.421413151	0.138812222	0.002018657	0.365703693	-0.36696234	0.14976429
Q8TCE6	404636	DENND10	1.217602847	0.342041212	0.233436075	1.352964342	0.403703459	0.637049703	0.475669221	0.592356044	1.158170446	0.734809977	0.238378187	0.252458488	0.588999123	0.811782276	0.90609094	0.517090718	0.212936217	0.125924335	0.423540342
Q8TCF1	79752	ZFAND1	-0.292816096	0.413466456	-0.461364594	0.976920022	-0.256901054	-0.360132812	-1.606759921	-0.701102757	0.02621507	-0.935942953	-0.259108782	-0.320873635	-0.252717328	-0.001224775	-0.149775538	-0.408997244	0.018307009	-0.345931737	-0.300453393
Q8TCG1	57650	CIP2A	0.10565243	0.32971756	-0.226163898	-0.081369888	-0.273595724	-0.278583114	-0.28509798	0.192888333	-0.163606621	0.214118069	-0.171545416	0.242188681	0.292493105	-0.619018575	0.203297513	-0.464441011	0.216804624	0.179980052	-0.153776865
Q8TCG2	55300	PI4K2B	0.368854827	0.449214175	-0.023599627	0.587543104	0.312797474	0.059715741	0.255387454	0.075819202	0.692983345	0.306439109	0.176525662	0.227836496	0.14552464	-0.14622044	-0.162853803	-0.923210305	0.371282502	-0.679842255	-0.553439248
Q8TCJ2	201595	STT3B	-0.309824772	-0.482406118	0.1381152	-0.371459719	0.210352502	-0.334280523	-0.345596373	0.380612629	-0.500532376	0.515370255	0.088879135	-0.117091365	0.169780708	-0.078335654	-0.135072198	0.210182821	0.155440804	-0.406845554	0.0239187
Q8TCS8	87178	PNPT1	-0.134395572	-0.338224809	-0.101171853	-0.640451379	-0.295052489	-0.432695279	-0.410087599	-0.461717554	-0.106150934	-0.455598733	-1.011005351	-0.331565532	-0.770315578	-0.16021611	-0.19085649	-0.570640335	-0.227769026	-0.452242531	0.078070941
Q8TCT7	56928	SPPL2B	0.828726718	0.916126809	0.527754159	0.313167653	0.659968226	0.097682231	NA	NA	0.503122509	-0.019775978	0.692835525	-0.41914602	-0.897523884	0.122177255	0.305460672	0.697877124	1.655586993	0.928048606	-0.021485681
Q8TCT8	84888	SPPL2A	0.279417989	0.060511053	0.71736057	0.45118925	0.435277564	0.065670916	0.379312146	0.421995133	0.47020158	-0.084369305	0.087493408	0.02542296	0.249682324	-0.114040456	0.305127947	0.336172239	0.277037607	0.113841595	0.308620933
Q8TCT9	81502	HM13	0.295778736	-0.284142487	0.249444622	-0.744855291	-0.400444715	0.157714174	-0.036658827	-0.073348212	-0.92466386	-0.20403916	-0.300632887	-0.565744657	-0.017510057	-0.459336997	0.010365994	-0.563799163	-0.006139563	-0.317080047	0.460392686
Q8TCU4	7840	ALMS1	1.297220925	1.695418279	0.916168218	1.764788628	-0.629473459	1.200727831	0.892060336	0.642434236	-3.963328801	0.410058851	0.14285811	2.563190667	0.658904135	-6.520331971	-4.830560608	-2.903703825	-0.571834485	-5.008459997	-0.229216222
Q8TCU6	57580	PREX1	0.299535555	0.027396903	0.543531681	0.06619429	0.304654926	0.335899033	-0.204871551	0.344703452	0.16993703	0.211927525	0.410908826	0.392832681	-0.018561417	-0.073051326	0.544243711	0.432686706	0.295579537	0.460508355	0.287555659
Q8TCX1	51626	DYNC2LI1	1.039048724	NA	NA	NA	NA	NA	0.804862716	0.265769461	NA	0.584647245	0.542489376	0.031692729	1.00606692	1.313235013	-0.525014112	-0.258335205	1.086468753	0.227231785	-0.709150442
Q8TCY9	55665	URGCP	NA	0.328725899	0.531760899	0.254229272	NA	NA	0.616972677	0.498373459	0.241122915	0.900144135	0.728035617	0.436685744	0.068721808	NA	NA	0.401939092	0.947941882	-0.861161211	1.010842195
Q8TCZ2	83692	CD99L2	0.897910479	1.032897875	0.918589529	1.007670701	0.454308919	0.857922751	1.329492418	0.702625087	0.248123476	1.409388983	0.820774287	0.476443166	1.184299301	0.727904631	0.691018993	0.362579625	0.740974905	0.207178705	0.379606847
Q8TD06	155465	AGR3	-0.189616207	0.607889997	-0.563626286	-1.128620733	-0.853510219	0.54007917	1.351068648	-0.538578106	0.07515466	-3.298983958	2.302662217	-0.290389776	0.738652662	1.960759328	-0.668909417	0.024494829	-0.144076854	-0.377601801	0.707342572
Q8TD16	23299	BICD2	0.103758617	0.259073576	-0.055935978	0.480382476	0.846535201	0.322490578	0.503449225	0.476157137	0.63505686	0.573268899	0.555205138	0.05192625	0.39919357	-0.195472564	0.132802551	0.493708631	0.091804756	0.514615445	-0.488478395
Q8TD19	91754	NEK9	0.582379973	0.389770287	0.448925328	0.300837061	0.40642913	0.56473712	0.689913883	0.518111437	0.092898671	0.366691926	0.60159638	0.322655604	0.72703709	0.609394561	0.324010054	0.567564932	0.263233406	0.176798249	0.364771379
Q8TD22	94097	SFXN5	0.86192707	0.344968629	0.165562753	0.695124391	0.477343574	0.62286085	-0.350893068	0.173136466	0.497538784	0.000374	0.086237449	0.602510964	0.192514509	0.824876481	-0.0642521	-0.068592403	0.459303332	0.089831195	0.157565207
Q8TD26	84181	CHD6	NA	0.817889522	0.044979127	0.319830168	NA	NA	0.27100067	0.452798214	-0.212765888	0.323767509	0.044067984	0.4185608	0.235502286	0.450732521	0.523103016	0.089917396	1.504160434	-0.696202284	1.030095847
Q8TD30	84706	GPT2	0.561764135	0.138527121	-0.326425568	0.473474361	-0.240125759	-0.274137418	-0.104897268	0.663866201	0.484127752	-0.210817754	-0.997415804	-0.602666287	-1.173617356	-0.830400327	-0.41545465	-1.151346019	0.298207846	0.088470787	0.515518309
Q8TD43	54795	TRPM4	0.853454491	0.345495744	0.224658779	0.40408218	0.300759105	0.100234147	0.021891358	0.342312433	0.712490666	0.245324027	0.097803235	-0.16614249	0.033994435	0.024499795	0.404917454	0.151821125	0.037744262	1.13301299	0.077576951
Q8TD55	80301	PLEKHO2	0.257197507	0.372093741	0.555740071	0.343461803	0.377146723	0.388065318	0.109517951	0.122079925	0.391329219	0.372135475	0.4062665	0.403231758	0.423490303	0.180291304	0.943602927	0.504333641	0.160903242	0.460321355	0.083004754
Q8TDB4	84709	MGARP	-0.355252136	-0.140991214	0.303707016	0.467726204	NA	NA	-0.772000745	1.170080874	-1.251645339	0.418579594	-0.582896952	NA	NA	-0.420788596	-0.903737904	0.351291793	0.063506497	0.185786461	-1.715931627
Q8TDB6	151636	DTX3L	-0.406637919	-0.513065309	-0.154686949	-0.912921255	-0.494025535	-0.49589342	-0.433980467	-0.447286351	-0.14804478	-0.607341599	-0.337273488	-0.070940372	-0.460303815	-0.354719231	-0.059716539	0.146618199	-0.882517454	-0.718494586	-0.195176775
Q8TDD1	79039	DDX54	-0.042215516	0.379519499	-0.107097918	0.093336379	0.135320638	0.027090557	-0.889422706	-0.026205154	-0.037163945	-0.577011066	-0.28425033	0.010196922	-0.264698191	-0.316593741	-0.091975406	-0.217128008	0.247679598	-0.157190234	0.394220325
Q8TDD2	121340	SP7	NA	-1.018465604	-2.074331159	-2.974065159	0.037818841	NA	0.625249575	0.465248995	NA	-0.856000087	0.823097198	-1.794506096	-1.206063319	-1.362460036	-0.035719663	0.577451826	1.239031282	0.55022519	NA
Q8TDH9	63915	BLOC1S5	0.234454115	-0.481174488	-0.118327311	0.523202409	0.193526102	0.035518128	0.103066506	0.209883317	-0.064448288	0.763911225	0.468839165	0.785345698	0.787590686	-0.596518858	-0.195325791	0.035546609	0.330463249	0.544274268	0.660916327
Q8TDJ6	23312	DMXL2	0.4918896	0.658901391	0.326916207	0.345312388	0.364010356	0.552199619	0.383334701	0.879965322	0.381371839	-0.297381704	-0.021905196	0.308780467	0.452608101	0.266213504	0.814443818	0.274866177	0.425172301	0.309438107	0.400515555
Q8TDM6	9231	DLG5	0.679162274	0.848277913	-1.307569638	-0.040329095	-0.446531628	0.216939072	0.117288166	0.128077935	0.113211217	0.443722549	-0.480672764	-0.270315019	-0.187007368	-0.571679017	0.205718537	0.002347289	0.374731754	1.079503802	0.028263445
Q8TDN4	91768	CABLES1	0.455290982	0.491229995	-0.113714225	0.131424245	0.499224507	0.270458491	-0.771200314	0.219100761	0.086980038	0.374555581	0.162264528	0.04911212	0.254026973	0.192059602	0.548885816	0.216789228	0.331497757	0.456250408	-0.24681542
Q8TDN6	55299	BRIX1	-0.681912507	0.038848066	0.027333111	-0.243552499	-0.05711559	-0.939332515	-0.322708243	-0.198264292	-0.151412668	-0.372578194	-0.423567129	0.05034875	-0.421446184	0.749493874	0.043285285	-0.109878684	0.044518617	-0.156234867	0.114708531
Q8TDP1	84153	RNASEH2C	0.354174732	0.407578743	0.17484986	0.450999735	0.354619993	0.710109451	0.640432701	0.502486539	0.654066055	0.232458401	0.152311923	0.388406117	0.158503236	0.482103705	0.788786073	0.344821417	-0.19654682	-0.012022178	0.25075966
Q8TDQ7	132789	GNPDA2	0.023392191	0.289265867	0.523918957	0.22104919	0.587277473	0.887798649	0.865991684	0.126655166	0.371251077	0.718493182	0.679079711	0.201687018	0.916420451	0.80205558	0.134980953	0.591321712	-3.031681063	-0.165785792	0.464817351
Q8TDR0	26146	TRAF3IP1	0.557981638	1.143318828	-0.422135003	0.069618931	-0.137521257	0.416802942	0.80394638	-0.084290322	0.028412345	-0.223072549	0.750773062	-0.147559137	0.927466955	1.044894873	0.07523146	-0.028953365	-0.498499561	-0.923761474	-0.315055447
Q8TDW0	84230	LRRC8C	-1.241300838	0.823407696	0.957074559	0.362989857	-0.449248032	-0.528040228	-0.051253337	-0.633546406	0.86096579	0.367402088	0.873060195	0.448438615	0.328066014	0.612873964	0.386107426	0.482297007	0.59541468	-0.784700692	0.188151943
Q8TDW7	120114	FAT3	-0.029633967	1.789149518	0.231637855	0.241354799	2.450724139	NA	0.157518628	0.576796336	1.099160338	NA	1.024599787	1.158357254	0.868815447	NA	NA	0.000897817	1.34803006	-1.251201475	0.14961389
Q8TDX7	140609	NEK7	0.602358575	0.035095022	0.346159937	-0.336458454	0.692806944	0.203159541	0.626351799	0.376442363	0.406996393	0.580347607	0.565829806	0.290684263	0.846308431	0.590066385	0.039106204	0.431968968	1.044988676	0.763385235	0.549404314
Q8TDY2	9821	RB1CC1	0.529285308	0.640261353	0.459570603	0.631391921	0.335523307	0.685515449	0.171729529	0.175245739	0.075846665	0.180547848	0.104214888	0.721925316	0.350441155	-0.074795678	0.343313924	0.317341435	0.567566374	0.430211415	0.423706179
Q8TDY4	55616	ASAP3	0.503225225	0.288428286	0.287438247	0.289265867	0.37308025	0.584199409	0.111413161	0.535664694	0.514561176	0.480513447	0.277384761	0.120718794	-0.320879281	0.603952156	0.655205022	0.675124456	-0.155109742	-0.304795387	0.383588927
Q8TDZ2	64780	MICAL1	0.399285437	0.706278718	0.833099402	0.698509012	0.58656096	0.899783122	1.148607472	0.45744065	0.348044511	1.186620224	1.02238163	0.340469117	0.894219485	1.11655214	0.65719713	0.708057322	-0.188913591	0.286539697	0.450418581
Q8TE02	23587	ELP5	-0.180720433	0.482238528	0.588535474	0.413637821	0.774869895	0.825778544	0.487844199	0.340684722	0.251606015	0.457732807	0.8514543	0.187047204	-2.158256357	0.030662936	0.528126197	0.410950009	0.510119518	0.401202875	1.320802579
Q8TE57	170690	ADAMTS16	0.836290478	0.325101029	0.771567873	0.95570118	-0.626293058	0.158461111	0.342699947	-0.012990806	0.934152	-0.476499103	0.819956803	0.619485694	1.317808159	-0.022366918	0.586029132	-0.35747561	0.388399104	0.557366847	-1.122509939
Q8TE60	170692	ADAMTS18	-4.240126181	0.170764815	0.084296794	-0.41071103	NA	NA	0.714704741	-1.535556888	-2.054672925	NA	1.127588798	-1.475782807	0.717541095	0.586413789	-2.451185736	0.273674554	0.128654865	0.040262704	0.234067635
Q8TE68	54869	EPS8L1	-0.528516437	-0.452579323	-0.822922421	0.067626347	-0.062435724	-1.061782108	-0.686851252	-0.219070832	0.129416552	-0.060583219	-0.455402717	-0.907038318	-0.702744148	-0.172990001	0.221717973	-0.416835438	-0.616263642	0.200583033	-0.050617467
Q8TE73	1767	DNAH5	NA	0.217459734	-0.487099111	-0.385906485	0.952687364	1.842295413	NA	NA	1.229164502	-0.99542978	0.124816506	0.049796207	0.547723362	2.459605484	0.505990189	0.922681438	0.799805795	2.250329688	-0.652814727
Q8TE77	54961	SSH3	0.424111364	0.462498328	0.468363504	0.805229553	0.671968168	0.361689251	0.794439354	0.541664937	0.270023082	0.558874547	0.358361799	0.488511109	0.604561217	0.608348207	0.190526859	0.456194641	0.269640874	0.503061605	0.53688396
Q8TEA7	93627	TBCK	0.280012635	0.532332726	0.498977451	0.687261977	0.875414657	0.564247992	0.667939763	0.240907892	0.235457984	0.653324764	0.54975613	-0.365984906	0.403828022	0.530158359	0.701761751	0.66989282	-0.14903572	0.055977858	0.78310009
Q8TEA8	92675	DTD1	-0.833042101	-1.315764316	-1.933412391	-1.501029491	-1.171854177	-1.296998403	-1.192940917	-1.321247835	-0.970520447	-0.82796028	-1.10089448	-0.851981043	-0.132837645	-0.822604123	-0.128132154	-0.513440266	-0.371153637	-0.007730536	-1.274675786
Q8TEB1	80344	DCAF11	0.335701188	0.936957169	0.307424118	0.334607674	0.295058131	0.508170182	0.225231371	0.710522195	0.224409904	0.313553363	-0.478469547	0.338104357	0.332102171	0.115882859	-0.345340043	0.048094227	0.403744771	0.413096081	0.02890203
Q8TEB9	84236	RHBDD1	0.985569769	0.447934869	0.66627801	0.112644044	0.194751776	1.24833745	0.691089724	0.936630656	0.06279848	0.365868688	0.902162129	0.309650248	0.044306762	NA	NA	NA	NA	0.660446299	-0.242829963
Q8TED0	84135	UTP15	-0.177550422	-0.072259847	-0.139520942	-0.20583811	0.067962575	0.013811007	-0.363073305	-0.196777142	-0.120321543	0.17073394	-0.051338229	-0.611183933	-0.436041109	-0.153475152	-0.146044445	-0.35220686	-0.104485403	0.05582223	0.542400225
Q8TED1	493869	GPX8	-0.009652327	-0.527950713	0.129521287	-0.320842533	-0.509667627	-0.098079729	-0.476639137	-0.067103936	0.111437354	0.149798915	-0.390116603	-0.255090968	0.240854741	-0.355348305	-0.161064115	-0.564726462	-0.372107593	0.411808738	-0.614671815
Q8TED9	134265	AFAP1L1	0.720557874	0.650419949	1.030501012	0.987706809	0.792141591	0.295615075	1.109360187	1.092643427	0.928748385	NA	1.16456705	0.452750799	0.928026151	0.610781371	1.287348695	0.883425771	0.615025757	NA	0.210011241
